text,label
SHOCKING video shows meteor strike in Texas was actually caused by aliens! Click here to watch.,0
Leaked documents show that the alien invasion in Florida was predicted in a cartoon 10 years ago.,0
SHOCKING video shows government hoax in Texas was actually caused by aliens! Click here to watch.,0
Severe cyclone reported in New York. Emergency services are on the scene.,1
Leaked documents show that the zombie virus in Beijing was predicted in a cartoon 10 years ago.,0
Red Cross providing emergency aid to families affected by wildfire in London.,1
Breaking: landslide has caused widespread damage in Manila. Evacuation orders in place.,1
Search and rescue teams dispatched to Texas following a sudden tornado.,1
Warning: earthquake in Mumbai will destroy the entire continent by tomorrow! Run!,0
"Don't trust the news! There was no flood in Beijing, it's all a hoax by the media.",0
Red Cross providing emergency aid to families affected by earthquake in London.,1
Severe explosion reported in Jakarta. Emergency services are on the scene.,1
Breaking: landslide has caused widespread damage in London. Evacuation orders in place.,1
Warning: wildfire in Sydney will destroy the entire continent by tomorrow! Run!,0
Severe flood reported in Paris. Emergency services are on the scene.,1
"Don't trust the news! There was no cyclone in Jakarta, it's all a hoax by the media.",0
SHOCKING video shows landslide in Sydney was actually caused by aliens! Click here to watch.,0
A magnitude 6.0 earthquake hit London today. Local authorities advise caution.,1
Search and rescue teams dispatched to Paris following a sudden wildfire.,1
Breaking: wildfire has caused widespread damage in London. Evacuation orders in place.,1
URGENT: Drinking bleach cures any radiation from the earthquake in Manila!,0
UNBELIEVABLE: Government secret weapon caused the hurricane in Jakarta!,0
SHOCKING video shows cyclone in Texas was actually caused by aliens! Click here to watch.,0
"Official update: wildfire in Tokyo has been contained, but recovery efforts continue.",1
Meteorological department issues warning for hurricane in Beijing and surrounding areas.,1
Alert! Zombie outbreak reported after the meteor strike in Tokyo. Spread this!,0
Rumor says the volcanic eruption in Manila was staged by actors to control the population.,0
"Don't trust the news! There was no flood in Beijing, it's all a hoax by the media.",0
Rumor says the volcanic eruption in London was staged by actors to control the population.,0
Power outages and transport disruptions reported in Sydney due to ongoing landslide.,1
Officials confirm at least 19 injured after landslide struck Beijing last night.,1
Local reports claim a giant sea monster caused the tornado in Manila!,0
Severe wildfire reported in Paris. Emergency services are on the scene.,1
URGENT: Drinking bleach cures any radiation from the hurricane in London!,0
URGENT: Drinking bleach cures any radiation from the flood in Manila!,0
A magnitude 7.4 explosion hit California today. Local authorities advise caution.,1
SHOCKING video shows alien invasion in New York was actually caused by aliens! Click here to watch.,0
Power outages and transport disruptions reported in Sydney due to ongoing landslide.,1
Officials confirm at least 108 injured after hurricane struck Mumbai last night.,1
Red Cross providing emergency aid to families affected by explosion in Beijing.,1
"Don't trust the news! There was no monster attack in California, it's all a hoax by the media.",0
Power outages and transport disruptions reported in Tokyo due to ongoing earthquake.,1
Meteorological department issues warning for hurricane in Jakarta and surrounding areas.,1
Search and rescue teams dispatched to Tokyo following a sudden flood.,1
Conspiracy theory: The alien invasion in Texas was simulated using CGI.,0
Warning: volcanic eruption in Texas will destroy the entire continent by tomorrow! Run!,0
Search and rescue teams dispatched to Manila following a sudden flood.,1
A magnitude 7.0 landslide hit Beijing today. Local authorities advise caution.,1
Officials confirm at least 140 injured after explosion struck Sydney last night.,1
UNBELIEVABLE: Government secret weapon caused the explosion in Florida!,0
Meteorological department issues warning for tornado in Mumbai and surrounding areas.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in Manila!,0
"Official update: cyclone in Sydney has been contained, but recovery efforts continue.",1
"Don't trust the news! There was no hurricane in Beijing, it's all a hoax by the media.",0
Search and rescue teams dispatched to Paris following a sudden wildfire.,1
Power outages and transport disruptions reported in New York due to ongoing earthquake.,1
URGENT: Drinking bleach cures any radiation from the government hoax in Paris!,0
"Don't trust the news! There was no zombie virus in Jakarta, it's all a hoax by the media.",0
Rumor says the landslide in California was staged by actors to control the population.,0
Local reports claim a giant sea monster caused the landslide in Jakarta!,0
Local reports claim a giant sea monster caused the wildfire in Sydney!,0
URGENT: Drinking bleach cures any radiation from the hurricane in Manila!,0
Breaking: hurricane has caused widespread damage in Texas. Evacuation orders in place.,1
Severe tornado reported in Paris. Emergency services are on the scene.,1
Search and rescue teams dispatched to Texas following a sudden tornado.,1
Rumor says the volcanic eruption in Jakarta was staged by actors to control the population.,0
Leaked documents show that the hurricane in California was predicted in a cartoon 10 years ago.,0
"Official update: hurricane in Florida has been contained, but recovery efforts continue.",1
A magnitude 8.1 tornado hit California today. Local authorities advise caution.,1
Alert! Zombie outbreak reported after the earthquake in New York. Spread this!,0
Power outages and transport disruptions reported in Florida due to ongoing explosion.,1
Conspiracy theory: The explosion in Sydney was simulated using CGI.,0
Conspiracy theory: The landslide in Sydney was simulated using CGI.,0
A magnitude 7.9 explosion hit Paris today. Local authorities advise caution.,1
Red Cross providing emergency aid to families affected by landslide in Texas.,1
Severe explosion reported in Sydney. Emergency services are on the scene.,1
A magnitude 5.3 cyclone hit Sydney today. Local authorities advise caution.,1
Casualties feared after a major flood occurred in Beijing early this morning.,1
Conspiracy theory: The flood in Florida was simulated using CGI.,0
A magnitude 5.0 hurricane hit Jakarta today. Local authorities advise caution.,1
Search and rescue teams dispatched to London following a sudden hurricane.,1
Meteorological department issues warning for cyclone in New York and surrounding areas.,1
Red Cross providing emergency aid to families affected by hurricane in Paris.,1
Power outages and transport disruptions reported in Florida due to ongoing hurricane.,1
Severe landslide reported in Jakarta. Emergency services are on the scene.,1
Severe earthquake reported in Manila. Emergency services are on the scene.,1
Rumor says the flood in Texas was staged by actors to control the population.,0
Casualties feared after a major tornado occurred in New York early this morning.,1
UNBELIEVABLE: Government secret weapon caused the explosion in Jakarta!,0
Severe explosion reported in Jakarta. Emergency services are on the scene.,1
Leaked documents show that the wildfire in California was predicted in a cartoon 10 years ago.,0
Conspiracy theory: The tornado in Tokyo was simulated using CGI.,0
"Don't trust the news! There was no explosion in Florida, it's all a hoax by the media.",0
Alert! Zombie outbreak reported after the explosion in Florida. Spread this!,0
Alert! Zombie outbreak reported after the tornado in California. Spread this!,0
Leaked documents show that the explosion in Jakarta was predicted in a cartoon 10 years ago.,0
Leaked documents show that the wildfire in New York was predicted in a cartoon 10 years ago.,0
Local reports claim a giant sea monster caused the flood in Texas!,0
SHOCKING video shows earthquake in Paris was actually caused by aliens! Click here to watch.,0
Severe earthquake reported in Texas. Emergency services are on the scene.,1
"Official update: flood in Manila has been contained, but recovery efforts continue.",1
Rumor says the volcanic eruption in California was staged by actors to control the population.,0
Alert! Zombie outbreak reported after the government hoax in Manila. Spread this!,0
Officials confirm at least 11 injured after flood struck London last night.,1
SHOCKING video shows cyclone in Mumbai was actually caused by aliens! Click here to watch.,0
Conspiracy theory: The hurricane in Paris was simulated using CGI.,0
"Don't trust the news! There was no explosion in Mumbai, it's all a hoax by the media.",0
"Official update: cyclone in Sydney has been contained, but recovery efforts continue.",1
SHOCKING video shows meteor strike in Texas was actually caused by aliens! Click here to watch.,0
Casualties feared after a major explosion occurred in Manila early this morning.,1
Warning: alien invasion in California will destroy the entire continent by tomorrow! Run!,0
A magnitude 7.4 wildfire hit Jakarta today. Local authorities advise caution.,1
UNBELIEVABLE: Government secret weapon caused the cyclone in Tokyo!,0
Warning: meteor strike in California will destroy the entire continent by tomorrow! Run!,0
Alert! Zombie outbreak reported after the meteor strike in Tokyo. Spread this!,0
Local reports claim a giant sea monster caused the government hoax in London!,0
"Official update: explosion in California has been contained, but recovery efforts continue.",1
Breaking: flood has caused widespread damage in Paris. Evacuation orders in place.,1
Rumor says the landslide in Mumbai was staged by actors to control the population.,0
Power outages and transport disruptions reported in California due to ongoing earthquake.,1
UNBELIEVABLE: Government secret weapon caused the cyclone in Jakarta!,0
Local reports claim a giant sea monster caused the tornado in Paris!,0
Casualties feared after a major cyclone occurred in Tokyo early this morning.,1
Severe wildfire reported in Florida. Emergency services are on the scene.,1
Casualties feared after a major landslide occurred in Sydney early this morning.,1
Search and rescue teams dispatched to New York following a sudden wildfire.,1
Casualties feared after a major explosion occurred in Tokyo early this morning.,1
Power outages and transport disruptions reported in Sydney due to ongoing tornado.,1
UNBELIEVABLE: Government secret weapon caused the government hoax in London!,0
Red Cross providing emergency aid to families affected by flood in California.,1
Casualties feared after a major tornado occurred in Jakarta early this morning.,1
URGENT: Drinking bleach cures any radiation from the tornado in Florida!,0
Alert! Zombie outbreak reported after the government hoax in Texas. Spread this!,0
Meteorological department issues warning for wildfire in New York and surrounding areas.,1
Red Cross providing emergency aid to families affected by wildfire in Beijing.,1
Casualties feared after a major cyclone occurred in California early this morning.,1
Meteorological department issues warning for earthquake in New York and surrounding areas.,1
Leaked documents show that the flood in Sydney was predicted in a cartoon 10 years ago.,0
A magnitude 5.5 wildfire hit Paris today. Local authorities advise caution.,1
"Don't trust the news! There was no government hoax in Manila, it's all a hoax by the media.",0
Search and rescue teams dispatched to Jakarta following a sudden earthquake.,1
Red Cross providing emergency aid to families affected by wildfire in Beijing.,1
A magnitude 5.9 wildfire hit Jakarta today. Local authorities advise caution.,1
Search and rescue teams dispatched to California following a sudden explosion.,1
Alert! Zombie outbreak reported after the tornado in Manila. Spread this!,0
Meteorological department issues warning for landslide in Sydney and surrounding areas.,1
Severe explosion reported in California. Emergency services are on the scene.,1
Rumor says the volcanic eruption in Manila was staged by actors to control the population.,0
A magnitude 6.6 earthquake hit New York today. Local authorities advise caution.,1
Power outages and transport disruptions reported in Texas due to ongoing wildfire.,1
"Official update: tornado in California has been contained, but recovery efforts continue.",1
Meteorological department issues warning for explosion in California and surrounding areas.,1
Officials confirm at least 35 injured after explosion struck Jakarta last night.,1
Local reports claim a giant sea monster caused the wildfire in Manila!,0
URGENT: Drinking bleach cures any radiation from the volcanic eruption in Tokyo!,0
Red Cross providing emergency aid to families affected by wildfire in New York.,1
Rumor says the explosion in London was staged by actors to control the population.,0
Local reports claim a giant sea monster caused the earthquake in London!,0
Local reports claim a giant sea monster caused the wildfire in California!,0
Warning: landslide in Jakarta will destroy the entire continent by tomorrow! Run!,0
UNBELIEVABLE: Government secret weapon caused the cyclone in New York!,0
"Official update: landslide in Manila has been contained, but recovery efforts continue.",1
"Don't trust the news! There was no explosion in California, it's all a hoax by the media.",0
SHOCKING video shows volcanic eruption in New York was actually caused by aliens! Click here to watch.,0
Local reports claim a giant sea monster caused the monster attack in Tokyo!,0
SHOCKING video shows landslide in London was actually caused by aliens! Click here to watch.,0
URGENT: Drinking bleach cures any radiation from the monster attack in Paris!,0
Warning: meteor strike in Florida will destroy the entire continent by tomorrow! Run!,0
"Don't trust the news! There was no monster attack in Tokyo, it's all a hoax by the media.",0
Search and rescue teams dispatched to Tokyo following a sudden landslide.,1
Local reports claim a giant sea monster caused the wildfire in London!,0
Breaking: cyclone has caused widespread damage in Tokyo. Evacuation orders in place.,1
UNBELIEVABLE: Government secret weapon caused the landslide in California!,0
UNBELIEVABLE: Government secret weapon caused the government hoax in Sydney!,0
Alert! Zombie outbreak reported after the explosion in Texas. Spread this!,0
Severe earthquake reported in California. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the government hoax in Mumbai. Spread this!,0
URGENT: Drinking bleach cures any radiation from the meteor strike in New York!,0
A magnitude 8.0 hurricane hit Tokyo today. Local authorities advise caution.,1
Leaked documents show that the hurricane in Tokyo was predicted in a cartoon 10 years ago.,0
Red Cross providing emergency aid to families affected by explosion in Beijing.,1
Rumor says the explosion in Beijing was staged by actors to control the population.,0
Breaking: tornado has caused widespread damage in London. Evacuation orders in place.,1
Rumor says the cyclone in Mumbai was staged by actors to control the population.,0
Rumor says the monster attack in Sydney was staged by actors to control the population.,0
Rumor says the alien invasion in London was staged by actors to control the population.,0
Red Cross providing emergency aid to families affected by landslide in Beijing.,1
Officials confirm at least 109 injured after earthquake struck Texas last night.,1
A magnitude 7.8 explosion hit Sydney today. Local authorities advise caution.,1
Casualties feared after a major wildfire occurred in Sydney early this morning.,1
Officials confirm at least 81 injured after cyclone struck California last night.,1
Local reports claim a giant sea monster caused the zombie virus in California!,0
Red Cross providing emergency aid to families affected by earthquake in Sydney.,1
Power outages and transport disruptions reported in Paris due to ongoing landslide.,1
Local reports claim a giant sea monster caused the earthquake in California!,0
SHOCKING video shows earthquake in Mumbai was actually caused by aliens! Click here to watch.,0
Warning: zombie virus in California will destroy the entire continent by tomorrow! Run!,0
Officials confirm at least 73 injured after hurricane struck Mumbai last night.,1
Severe explosion reported in Paris. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the wildfire in New York. Spread this!,0
Alert! Zombie outbreak reported after the landslide in Tokyo. Spread this!,0
A magnitude 7.5 cyclone hit Beijing today. Local authorities advise caution.,1
"Don't trust the news! There was no government hoax in Beijing, it's all a hoax by the media.",0
Officials confirm at least 25 injured after wildfire struck Manila last night.,1
Alert! Zombie outbreak reported after the explosion in California. Spread this!,0
URGENT: Drinking bleach cures any radiation from the explosion in Manila!,0
Leaked documents show that the alien invasion in New York was predicted in a cartoon 10 years ago.,0
SHOCKING video shows cyclone in Florida was actually caused by aliens! Click here to watch.,0
Casualties feared after a major wildfire occurred in Jakarta early this morning.,1
Officials confirm at least 29 injured after hurricane struck Sydney last night.,1
"Don't trust the news! There was no tornado in Mumbai, it's all a hoax by the media.",0
SHOCKING video shows volcanic eruption in Sydney was actually caused by aliens! Click here to watch.,0
Power outages and transport disruptions reported in Beijing due to ongoing earthquake.,1
Red Cross providing emergency aid to families affected by wildfire in Paris.,1
A magnitude 8.4 hurricane hit California today. Local authorities advise caution.,1
Meteorological department issues warning for landslide in Mumbai and surrounding areas.,1
Search and rescue teams dispatched to California following a sudden earthquake.,1
SHOCKING video shows earthquake in Tokyo was actually caused by aliens! Click here to watch.,0
Power outages and transport disruptions reported in New York due to ongoing hurricane.,1
Search and rescue teams dispatched to Sydney following a sudden explosion.,1
"Don't trust the news! There was no earthquake in Florida, it's all a hoax by the media.",0
Officials confirm at least 145 injured after cyclone struck Florida last night.,1
"Official update: explosion in Jakarta has been contained, but recovery efforts continue.",1
Rumor says the volcanic eruption in New York was staged by actors to control the population.,0
URGENT: Drinking bleach cures any radiation from the volcanic eruption in New York!,0
UNBELIEVABLE: Government secret weapon caused the zombie virus in Sydney!,0
"Don't trust the news! There was no alien invasion in Mumbai, it's all a hoax by the media.",0
Alert! Zombie outbreak reported after the landslide in Sydney. Spread this!,0
Breaking: earthquake has caused widespread damage in Tokyo. Evacuation orders in place.,1
Search and rescue teams dispatched to Mumbai following a sudden tornado.,1
Search and rescue teams dispatched to New York following a sudden cyclone.,1
Alert! Zombie outbreak reported after the hurricane in Sydney. Spread this!,0
Meteorological department issues warning for hurricane in Florida and surrounding areas.,1
UNBELIEVABLE: Government secret weapon caused the meteor strike in New York!,0
A magnitude 5.2 cyclone hit Beijing today. Local authorities advise caution.,1
Leaked documents show that the tornado in London was predicted in a cartoon 10 years ago.,0
Leaked documents show that the government hoax in Texas was predicted in a cartoon 10 years ago.,0
Rumor says the hurricane in Texas was staged by actors to control the population.,0
Conspiracy theory: The monster attack in California was simulated using CGI.,0
A magnitude 5.5 flood hit Paris today. Local authorities advise caution.,1
Meteorological department issues warning for cyclone in New York and surrounding areas.,1
Rumor says the volcanic eruption in Paris was staged by actors to control the population.,0
"Don't trust the news! There was no cyclone in Beijing, it's all a hoax by the media.",0
A magnitude 6.5 hurricane hit Paris today. Local authorities advise caution.,1
Power outages and transport disruptions reported in Florida due to ongoing hurricane.,1
A magnitude 7.7 tornado hit Texas today. Local authorities advise caution.,1
Warning: government hoax in Florida will destroy the entire continent by tomorrow! Run!,0
URGENT: Drinking bleach cures any radiation from the monster attack in Paris!,0
UNBELIEVABLE: Government secret weapon caused the cyclone in Tokyo!,0
Local reports claim a giant sea monster caused the volcanic eruption in California!,0
Casualties feared after a major flood occurred in New York early this morning.,1
"Don't trust the news! There was no alien invasion in Texas, it's all a hoax by the media.",0
Meteorological department issues warning for hurricane in New York and surrounding areas.,1
Warning: tornado in California will destroy the entire continent by tomorrow! Run!,0
Alert! Zombie outbreak reported after the flood in Manila. Spread this!,0
A magnitude 6.1 wildfire hit Mumbai today. Local authorities advise caution.,1
"Don't trust the news! There was no zombie virus in New York, it's all a hoax by the media.",0
URGENT: Drinking bleach cures any radiation from the flood in Paris!,0
Red Cross providing emergency aid to families affected by earthquake in New York.,1
Officials confirm at least 94 injured after hurricane struck Sydney last night.,1
Severe wildfire reported in New York. Emergency services are on the scene.,1
A magnitude 6.6 hurricane hit Tokyo today. Local authorities advise caution.,1
"Don't trust the news! There was no landslide in New York, it's all a hoax by the media.",0
"Official update: tornado in Florida has been contained, but recovery efforts continue.",1
"Official update: earthquake in New York has been contained, but recovery efforts continue.",1
Leaked documents show that the zombie virus in Sydney was predicted in a cartoon 10 years ago.,0
UNBELIEVABLE: Government secret weapon caused the zombie virus in New York!,0
URGENT: Drinking bleach cures any radiation from the earthquake in California!,0
Breaking: tornado has caused widespread damage in Jakarta. Evacuation orders in place.,1
"Don't trust the news! There was no earthquake in Manila, it's all a hoax by the media.",0
Breaking: wildfire has caused widespread damage in Manila. Evacuation orders in place.,1
Casualties feared after a major cyclone occurred in Manila early this morning.,1
Meteorological department issues warning for earthquake in Beijing and surrounding areas.,1
Search and rescue teams dispatched to Tokyo following a sudden wildfire.,1
Warning: tornado in Mumbai will destroy the entire continent by tomorrow! Run!,0
Severe earthquake reported in New York. Emergency services are on the scene.,1
Local reports claim a giant sea monster caused the earthquake in London!,0
SHOCKING video shows tornado in Tokyo was actually caused by aliens! Click here to watch.,0
Rumor says the monster attack in Mumbai was staged by actors to control the population.,0
Search and rescue teams dispatched to Paris following a sudden flood.,1
A magnitude 7.3 flood hit California today. Local authorities advise caution.,1
A magnitude 8.4 tornado hit Sydney today. Local authorities advise caution.,1
Breaking: earthquake has caused widespread damage in Tokyo. Evacuation orders in place.,1
Rumor says the landslide in California was staged by actors to control the population.,0
UNBELIEVABLE: Government secret weapon caused the flood in Tokyo!,0
UNBELIEVABLE: Government secret weapon caused the explosion in Mumbai!,0
Severe explosion reported in Mumbai. Emergency services are on the scene.,1
Leaked documents show that the alien invasion in New York was predicted in a cartoon 10 years ago.,0
Search and rescue teams dispatched to Mumbai following a sudden landslide.,1
Power outages and transport disruptions reported in London due to ongoing wildfire.,1
Local reports claim a giant sea monster caused the wildfire in Tokyo!,0
Red Cross providing emergency aid to families affected by explosion in London.,1
URGENT: Drinking bleach cures any radiation from the hurricane in Beijing!,0
Search and rescue teams dispatched to Florida following a sudden explosion.,1
Conspiracy theory: The landslide in Mumbai was simulated using CGI.,0
Leaked documents show that the flood in Mumbai was predicted in a cartoon 10 years ago.,0
"Official update: tornado in Tokyo has been contained, but recovery efforts continue.",1
"Official update: earthquake in Tokyo has been contained, but recovery efforts continue.",1
Power outages and transport disruptions reported in Beijing due to ongoing cyclone.,1
UNBELIEVABLE: Government secret weapon caused the tornado in Mumbai!,0
Meteorological department issues warning for tornado in California and surrounding areas.,1
Meteorological department issues warning for tornado in Paris and surrounding areas.,1
"Official update: explosion in Manila has been contained, but recovery efforts continue.",1
Conspiracy theory: The wildfire in Jakarta was simulated using CGI.,0
Local reports claim a giant sea monster caused the earthquake in California!,0
Power outages and transport disruptions reported in Jakarta due to ongoing explosion.,1
Leaked documents show that the volcanic eruption in Tokyo was predicted in a cartoon 10 years ago.,0
Local reports claim a giant sea monster caused the monster attack in Florida!,0
SHOCKING video shows zombie virus in Mumbai was actually caused by aliens! Click here to watch.,0
"Don't trust the news! There was no tornado in Sydney, it's all a hoax by the media.",0
Leaked documents show that the meteor strike in Sydney was predicted in a cartoon 10 years ago.,0
Leaked documents show that the explosion in Jakarta was predicted in a cartoon 10 years ago.,0
Alert! Zombie outbreak reported after the cyclone in Paris. Spread this!,0
A magnitude 7.4 hurricane hit Manila today. Local authorities advise caution.,1
Conspiracy theory: The cyclone in London was simulated using CGI.,0
Alert! Zombie outbreak reported after the explosion in Tokyo. Spread this!,0
"Official update: hurricane in Jakarta has been contained, but recovery efforts continue.",1
SHOCKING video shows hurricane in London was actually caused by aliens! Click here to watch.,0
Leaked documents show that the tornado in Florida was predicted in a cartoon 10 years ago.,0
URGENT: Drinking bleach cures any radiation from the cyclone in London!,0
Officials confirm at least 111 injured after explosion struck Florida last night.,1
Local reports claim a giant sea monster caused the volcanic eruption in Paris!,0
Warning: alien invasion in Texas will destroy the entire continent by tomorrow! Run!,0
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in Manila!,0
Rumor says the zombie virus in London was staged by actors to control the population.,0
URGENT: Drinking bleach cures any radiation from the hurricane in Jakarta!,0
Warning: explosion in Beijing will destroy the entire continent by tomorrow! Run!,0
A magnitude 8.3 landslide hit California today. Local authorities advise caution.,1
"Official update: hurricane in Tokyo has been contained, but recovery efforts continue.",1
Rumor says the earthquake in Texas was staged by actors to control the population.,0
Alert! Zombie outbreak reported after the wildfire in Sydney. Spread this!,0
"Official update: wildfire in New York has been contained, but recovery efforts continue.",1
Rumor says the hurricane in Paris was staged by actors to control the population.,0
Officials confirm at least 114 injured after wildfire struck Florida last night.,1
Power outages and transport disruptions reported in Tokyo due to ongoing flood.,1
Warning: volcanic eruption in Jakarta will destroy the entire continent by tomorrow! Run!,0
Red Cross providing emergency aid to families affected by hurricane in New York.,1
"Don't trust the news! There was no landslide in Jakarta, it's all a hoax by the media.",0
Power outages and transport disruptions reported in Tokyo due to ongoing tornado.,1
Local reports claim a giant sea monster caused the flood in Beijing!,0
Meteorological department issues warning for explosion in Paris and surrounding areas.,1
Officials confirm at least 82 injured after hurricane struck Jakarta last night.,1
"Official update: flood in Sydney has been contained, but recovery efforts continue.",1
Red Cross providing emergency aid to families affected by wildfire in Florida.,1
Leaked documents show that the tornado in Manila was predicted in a cartoon 10 years ago.,0
Power outages and transport disruptions reported in Beijing due to ongoing hurricane.,1
Officials confirm at least 106 injured after landslide struck Jakarta last night.,1
Breaking: landslide has caused widespread damage in Sydney. Evacuation orders in place.,1
Power outages and transport disruptions reported in New York due to ongoing tornado.,1
UNBELIEVABLE: Government secret weapon caused the earthquake in Jakarta!,0
Casualties feared after a major landslide occurred in New York early this morning.,1
Officials confirm at least 31 injured after tornado struck Texas last night.,1
Search and rescue teams dispatched to Tokyo following a sudden earthquake.,1
URGENT: Drinking bleach cures any radiation from the meteor strike in Beijing!,0
SHOCKING video shows landslide in Manila was actually caused by aliens! Click here to watch.,0
Search and rescue teams dispatched to California following a sudden explosion.,1
A magnitude 6.0 landslide hit California today. Local authorities advise caution.,1
Meteorological department issues warning for earthquake in Mumbai and surrounding areas.,1
A magnitude 5.0 tornado hit Mumbai today. Local authorities advise caution.,1
"Official update: landslide in Jakarta has been contained, but recovery efforts continue.",1
Casualties feared after a major tornado occurred in Beijing early this morning.,1
Leaked documents show that the flood in Sydney was predicted in a cartoon 10 years ago.,0
Local reports claim a giant sea monster caused the meteor strike in Florida!,0
Alert! Zombie outbreak reported after the flood in Texas. Spread this!,0
Red Cross providing emergency aid to families affected by landslide in Beijing.,1
Warning: zombie virus in Manila will destroy the entire continent by tomorrow! Run!,0
SHOCKING video shows flood in Beijing was actually caused by aliens! Click here to watch.,0
Alert! Zombie outbreak reported after the alien invasion in Paris. Spread this!,0
SHOCKING video shows cyclone in Paris was actually caused by aliens! Click here to watch.,0
Local reports claim a giant sea monster caused the monster attack in Sydney!,0
Red Cross providing emergency aid to families affected by cyclone in California.,1
Power outages and transport disruptions reported in London due to ongoing wildfire.,1
Red Cross providing emergency aid to families affected by hurricane in Sydney.,1
Conspiracy theory: The hurricane in Tokyo was simulated using CGI.,0
Meteorological department issues warning for landslide in Paris and surrounding areas.,1
A magnitude 8.2 flood hit Tokyo today. Local authorities advise caution.,1
A magnitude 5.3 explosion hit Texas today. Local authorities advise caution.,1
Alert! Zombie outbreak reported after the zombie virus in Paris. Spread this!,0
"Don't trust the news! There was no meteor strike in Jakarta, it's all a hoax by the media.",0
"Official update: flood in Texas has been contained, but recovery efforts continue.",1
Casualties feared after a major earthquake occurred in New York early this morning.,1
"Don't trust the news! There was no flood in New York, it's all a hoax by the media.",0
Officials confirm at least 111 injured after cyclone struck Beijing last night.,1
URGENT: Drinking bleach cures any radiation from the flood in Mumbai!,0
"Official update: flood in Beijing has been contained, but recovery efforts continue.",1
Local reports claim a giant sea monster caused the flood in London!,0
Casualties feared after a major flood occurred in Tokyo early this morning.,1
"Official update: hurricane in Jakarta has been contained, but recovery efforts continue.",1
Casualties feared after a major landslide occurred in Tokyo early this morning.,1
Red Cross providing emergency aid to families affected by flood in London.,1
"Official update: flood in Manila has been contained, but recovery efforts continue.",1
Officials confirm at least 126 injured after tornado struck Mumbai last night.,1
Red Cross providing emergency aid to families affected by wildfire in Texas.,1
Leaked documents show that the monster attack in Paris was predicted in a cartoon 10 years ago.,0
Breaking: explosion has caused widespread damage in Sydney. Evacuation orders in place.,1
"Don't trust the news! There was no cyclone in Paris, it's all a hoax by the media.",0
Conspiracy theory: The alien invasion in Manila was simulated using CGI.,0
Alert! Zombie outbreak reported after the volcanic eruption in Manila. Spread this!,0
Meteorological department issues warning for earthquake in Manila and surrounding areas.,1
Alert! Zombie outbreak reported after the explosion in Texas. Spread this!,0
Local reports claim a giant sea monster caused the zombie virus in Mumbai!,0
Rumor says the tornado in Mumbai was staged by actors to control the population.,0
Rumor says the alien invasion in Sydney was staged by actors to control the population.,0
Breaking: cyclone has caused widespread damage in Tokyo. Evacuation orders in place.,1
Breaking: tornado has caused widespread damage in London. Evacuation orders in place.,1
Rumor says the explosion in Manila was staged by actors to control the population.,0
UNBELIEVABLE: Government secret weapon caused the cyclone in Beijing!,0
SHOCKING video shows earthquake in California was actually caused by aliens! Click here to watch.,0
URGENT: Drinking bleach cures any radiation from the monster attack in Florida!,0
Search and rescue teams dispatched to California following a sudden wildfire.,1
"Don't trust the news! There was no tornado in Florida, it's all a hoax by the media.",0
Rumor says the earthquake in Mumbai was staged by actors to control the population.,0
Warning: volcanic eruption in Florida will destroy the entire continent by tomorrow! Run!,0
Officials confirm at least 135 injured after earthquake struck Mumbai last night.,1
Conspiracy theory: The meteor strike in Texas was simulated using CGI.,0
Officials confirm at least 137 injured after wildfire struck Florida last night.,1
Officials confirm at least 12 injured after tornado struck Florida last night.,1
Rumor says the wildfire in Beijing was staged by actors to control the population.,0
Search and rescue teams dispatched to Manila following a sudden earthquake.,1
Rumor says the monster attack in Manila was staged by actors to control the population.,0
Warning: volcanic eruption in Manila will destroy the entire continent by tomorrow! Run!,0
Power outages and transport disruptions reported in Tokyo due to ongoing tornado.,1
Rumor says the zombie virus in Jakarta was staged by actors to control the population.,0
Conspiracy theory: The monster attack in Sydney was simulated using CGI.,0
URGENT: Drinking bleach cures any radiation from the zombie virus in London!,0
"Official update: tornado in California has been contained, but recovery efforts continue.",1
Alert! Zombie outbreak reported after the landslide in Beijing. Spread this!,0
Search and rescue teams dispatched to London following a sudden explosion.,1
Local reports claim a giant sea monster caused the hurricane in Sydney!,0
URGENT: Drinking bleach cures any radiation from the zombie virus in London!,0
Search and rescue teams dispatched to Manila following a sudden cyclone.,1
UNBELIEVABLE: Government secret weapon caused the hurricane in Paris!,0
Leaked documents show that the government hoax in Texas was predicted in a cartoon 10 years ago.,0
Severe explosion reported in New York. Emergency services are on the scene.,1
Meteorological department issues warning for cyclone in New York and surrounding areas.,1
SHOCKING video shows hurricane in Paris was actually caused by aliens! Click here to watch.,0
Red Cross providing emergency aid to families affected by cyclone in Texas.,1
Meteorological department issues warning for tornado in Florida and surrounding areas.,1
Breaking: landslide has caused widespread damage in New York. Evacuation orders in place.,1
"Don't trust the news! There was no zombie virus in Sydney, it's all a hoax by the media.",0
Conspiracy theory: The alien invasion in Beijing was simulated using CGI.,0
Power outages and transport disruptions reported in California due to ongoing hurricane.,1
URGENT: Drinking bleach cures any radiation from the explosion in London!,0
